,season,event-title,event-url,location,date,short-program-link,short-program-score,short-program-ranking,freeskating-link,freeskating-score,freeskating-ranking,final-link,final-score,final-ranking
31,2013/14,Olympics,https://skatingscores.com/1314/oly/,Sochi,2014-02-11,https://skatingscores.com/1314/oly/sr/men/i/short/bel/jorik_hendrickx/,72.52,16,https://skatingscores.com/1314/oly/sr/men/i/long/bel/jorik_hendrickx/,141.52,15,https://skatingscores.com/1314/oly/sr/men/results/,214.04,16
32,2013/14,Worlds,https://skatingscores.com/1314/wc/,"Saitama, Saitama",2014-03-24,https://skatingscores.com/1314/wc/sr/men/i/short/bel/jorik_hendrickx/,65.56,17,https://skatingscores.com/1314/wc/sr/men/i/long/bel/jorik_hendrickx/,131.22,18,https://skatingscores.com/1314/wc/sr/men/results/,196.78,17
33,2014/15,GPUSA,https://skatingscores.com/1415/gpusa/,"Chicago, IL",2014-10-23,https://skatingscores.com/1415/gpusa/sr/men/i/short/bel/jorik_hendrickx/,55.99,12,https://skatingscores.com/1415/gpusa/sr/men/i/long/bel/jorik_hendrickx/,121.44,11,https://skatingscores.com/1415/gpusa/sr/men/results/,177.43,12
34,2015/16,Nebelhorn,https://skatingscores.com/1516/nebtro/,Oberstdorf,2015-09-23,https://skatingscores.com/1516/nebtro/sr/men/i/short/bel/jorik_hendrickx/,73.88,4,https://skatingscores.com/1516/nebtro/sr/men/i/long/bel/jorik_hendrickx/,119.84,9,https://skatingscores.com/1516/nebtro/sr/men/results/,193.72,8
35,2015/16,Cup of Nice,https://skatingscores.com/1516/cupnic/,Nice,2015-10-15,https://skatingscores.com/1516/cupnic/sr/men/i/short/bel/jorik_hendrickx/,73.94,5,https://skatingscores.com/1516/cupnic/sr/men/i/long/bel/jorik_hendrickx/,138.16,5,https://skatingscores.com/1516/cupnic/sr/men/results/,212.1,5
36,2015/16,Ice Challenge,https://skatingscores.com/1516/icecha/,Graz,2015-10-27,https://skatingscores.com/1516/icecha/sr/men/i/short/bel/jorik_hendrickx/,74.55,4,https://skatingscores.com/1516/icecha/sr/men/i/long/bel/jorik_hendrickx/,158.92,3,https://skatingscores.com/1516/icecha/sr/men/results/,233.47,4
37,2015/16,BEL Nationals,https://skatingscores.com/1516/natbel/,Maaseik,2015-11-20,https://skatingscores.com/1516/natbel/sr/men/i/short/bel/jorik_hendrickx/,72.92,1,https://skatingscores.com/1516/natbel/sr/men/i/long/bel/jorik_hendrickx/,123.9,1,https://skatingscores.com/1516/natbel/sr/men/results/,196.82,1
38,2015/16,NRW Trophy,https://skatingscores.com/1516/nrwtro/,Dortmund,2015-11-24,https://skatingscores.com/1516/nrwtro/sr/men/i/short/bel/jorik_hendrickx/,82.93,2,https://skatingscores.com/1516/nrwtro/sr/men/i/long/bel/jorik_hendrickx/,161.76,1,https://skatingscores.com/1516/nrwtro/sr/men/results/,244.69,1
39,2015/16,Europeans,https://skatingscores.com/1516/ec/,Bratislava,2016-01-25,https://skatingscores.com/1516/ec/sr/men/i/short/bel/jorik_hendrickx/,79.13,7,https://skatingscores.com/1516/ec/sr/men/i/long/bel/jorik_hendrickx/,142.26,9,https://skatingscores.com/1516/ec/sr/men/results/,221.39,9
40,2015/16,Printemps,https://skatingscores.com/1516/coupri/,Kockelscheuer,2016-03-13,https://skatingscores.com/1516/coupri/sr/men/i/short/bel/jorik_hendrickx/,77.45,2,https://skatingscores.com/1516/coupri/sr/men/i/long/bel/jorik_hendrickx/,165.77,1,https://skatingscores.com/1516/coupri/sr/men/results/,243.22,1
