,season,event-title,event-url,location,date,short-program-link,short-program-score,short-program-ranking,freeskating-link,freeskating-score,freeskating-ranking,final-link,final-score,final-ranking
40,2013/14,Oly Team,https://skatingscores.com/1314/olyt/,Sochi,2014-02-07,https://skatingscores.com/1314/olyt/sr/women/i/short/usa/ashley_wagner/,63.1,4,,0.0,,https://skatingscores.com/1314/olyt/sr/women/results/,63.1,3T
41,2013/14,Olympics,https://skatingscores.com/1314/oly/,Sochi,2014-02-11,https://skatingscores.com/1314/oly/sr/women/i/short/usa/ashley_wagner/,65.21,6,https://skatingscores.com/1314/oly/sr/women/i/long/usa/ashley_wagner/,127.99,7,https://skatingscores.com/1314/oly/sr/women/results/,193.2,7
42,2013/14,Worlds,https://skatingscores.com/1314/wc/,"Saitama, Saitama",2014-03-24,https://skatingscores.com/1314/wc/sr/women/i/short/usa/ashley_wagner/,63.64,7,https://skatingscores.com/1314/wc/sr/women/i/long/usa/ashley_wagner/,129.52,4,https://skatingscores.com/1314/wc/sr/women/results/,193.16,7
43,2014/15,Japan Open,https://skatingscores.com/1415/jpnopn/,"Saitama, Saitama",2014-10-04,,0.0,,https://skatingscores.com/1415/jpnopn/sr/women/i/long/usa/ashley_wagner/,100.99,6P,,0.0,6P
44,2014/15,GPCAN,https://skatingscores.com/1415/gpcan/,"Kelowna, BC",2014-10-30,https://skatingscores.com/1415/gpcan/sr/women/i/short/usa/ashley_wagner/,63.86,2,https://skatingscores.com/1415/gpcan/sr/women/i/long/usa/ashley_wagner/,122.14,2,https://skatingscores.com/1415/gpcan/sr/women/results/,186.0,2
45,2014/15,GPFRA,https://skatingscores.com/1415/gpfra/,Bordeaux,2014-11-20,https://skatingscores.com/1415/gpfra/sr/women/i/short/usa/ashley_wagner/,61.35,3,https://skatingscores.com/1415/gpfra/sr/women/i/long/usa/ashley_wagner/,116.39,4,https://skatingscores.com/1415/gpfra/sr/women/results/,177.74,3
46,2014/15,GPF,https://skatingscores.com/1415/gpf/,Barcelona,2014-12-10,https://skatingscores.com/1415/gpf/sr/women/i/short/usa/ashley_wagner/,60.24,6,https://skatingscores.com/1415/gpf/sr/women/i/long/usa/ashley_wagner/,129.26,3,https://skatingscores.com/1415/gpf/sr/women/results/,189.5,3
47,2014/15,US Nationals,https://skatingscores.com/1415/natusa/,"Greensboro, NC",2015-01-18,https://skatingscores.com/1415/natusa/sr/women/i/short/usa/ashley_wagner/,72.04,1,https://skatingscores.com/1415/natusa/sr/women/i/long/usa/ashley_wagner/,148.98,1,https://skatingscores.com/1415/natusa/sr/women/results/,221.02,1
48,2014/15,Worlds,https://skatingscores.com/1415/wc/,Shanghai,2015-03-26,https://skatingscores.com/1415/wc/sr/women/i/short/usa/ashley_wagner/,57.81,11,https://skatingscores.com/1415/wc/sr/women/i/long/usa/ashley_wagner/,127.2,3,https://skatingscores.com/1415/wc/sr/women/results/,185.01,5
49,2014/15,WTT,https://skatingscores.com/1415/wtt/,"Tokyo, Tokyo",2015-04-16,https://skatingscores.com/1415/wtt/sr/women/i/short/usa/ashley_wagner/,64.55,4P,https://skatingscores.com/1415/wtt/sr/women/i/long/usa/ashley_wagner/,126.96,4P,https://skatingscores.com/1415/wtt/sr/women/results/,191.51,4P
