text
Want more Figure Skating from PyeongChang? Click Here: http://bit.ly/2FjDP1l
"I don't understand why she got so much hate for winning the gold medal, especially from evgenia Medvedeva fans, Alina clearly deserved her gold medal as this is incredible especially for a 15 year old"
Imagine hating on such a young athlete for wining the gold medal when you should have questioned your existence because you're a couch potato and she is a 15 year old gold medallist
"If you have ever seen the actual Ballet Don Quixote, you would understand, why all the jumps are at the end. That is how the actual ballet choreography goes. The many jumps at the end are the culmination of that scene. And that is how the beautiful Red Ballerina Alina danced it for us too."
Какая она умничка. Пересматриваем до сих пор. Сколько хейта вылили на ребенка. Совсем юная была. Собралась и без истерик и соплей все сделала. Спасибо ей за победу и катание шикарное. Браво !
"когда сюда бы не зашла, всегда есть свежие комментарии людей, которые, как и я смотрят этот шедевр не останавливаясь"
"She looks like a feather on ice. So elegant, so graceful, effortlessly beautiful"
"Don't ask me why but everytime I watch this girl doing things like this I feel like a proud mom. She's soo cute, mature, sensitive, hard-worker..."
"В 15 лет такую сложнейшую произвольную программу исполнить!!! Всё прыжки во второй половине прыгала, когда силы растрачены. Да ещё улыбалась! Далеко не каждому взрослому осилить такую ответственность! Героиня девочка!"
"Этот золотой,олимпийский прокат Алины,можно смотреть бесконечно!!!! Это какая то фантастическая феерия!
Красота, пластика,грация,блестящее исполнение прыжков и всей программы!!!!
Алина великолепна и несравнима!!!!
Этот прокат войдет в золотой  фонд ФК!
БРАВО,АЛИНА!!!!!❤❤❤"
"Прошло 6 лет, а я нет нет захожу и смотрю на эту девочку, восхищаюсь ее мужественностью в свои 15 лет, золотая девочка Алина❤️❤️❤️"
"Одиночное катание для меня не существовало от слова совсем. ОИ, случайно включила телевизор и увидела ЕЁ!!! Челюсть отпала, рот не закрылся от удивления пока каталась девочка в красной пачке. Пятый год слежу за этой залипательной девочкой, она открыла мне мир одиночного катания. Очень благодарна этому случаю. Когда плохое настроение или пасмурно, смотрю как танцует Красная Балерина. Да, есть другие, но только она цепляет и невозможно оторваться от этой красоты и очарования."
"Алиночка, с юбилеем , 6 лет прошло уже , а мы все тебя смотрим"
She deserved every single point both technical and artistic. She was the queen of this season whatever everybody said
"At the age of 15, to be physically and mentally able to come back with that triple lutz-triple loop (even synced with music) after missing the first one, you know how strong she is here. Well in practice she did a 3-3-3-3-3, there you go."
"This should be a world record. Every transitions, air positions in jump, spins. All of them executed really great"
Уже май 2024г. До сих пор пересматриваю этот шедевр💎АЛИНА-Это Сокровище 🔥🔥🔥💥💥💥💎💎💎😍😍😍❤️❤️❤️
"I've never seen such detailed, complex and demanding program. She is 100% deserving that medal. I love that the focus of the performance was not on jumps, rather on every ballet step, every figure, every spin. I was holding my breath throughout the entire performance. She hit every step perfectly, and she had almost no margin for mistakes. Beautifully done!"
한국인입니다! 자기토바선수 무대가 너무 놀라워서 몇십번이고 다시 시청하는중. 금메달의 자격이 충분하다 !!🫢😍😍
"Прошло уже больше четырёх лет с момента этого выступления и этой Олимпиады... Ноябрь 2022 — а я до сих пор периодически пересматриваю этот шедевр и до сих пор под огромным впечатлением. Сердце замирает и хочется бесконечно аплодировать Алине и всему её тренерскому штабу. Гениальная идея, гениальная постановка, гениальное исполнение. И именно этот прокат с отложенным лутц-риттбергером цепляет ещё сильнее, чем её более идеальный прокат с командника. Что-то пошло не так, но она успела подумать, принять решение и всё равно сделать сложнейший коронный каскад чуть позже. Понятно, что такие ситуации скорее всего отрабатывались на тренировках, но, чёрт возьми,  это характер и концентрация настоящей Олимпийской чемпионки! Браво! ❤"
"she is a true Olympic champion with a flexible, graceful body. and her program is the strongest and most technical at that Olympiad"
"Лежу в больнице и смотрю это выступление, потому что оно придает мне сил и просто счастье))"
"This is possibly the best performance I have ever seen. The skill and the strength she has to make all of the jumping passes in the second half of the routine is a testament to her talent and to add the jump she missed speaks to the presence of her mind while skating, knowing she add to add the jump is indicative of her skills."
She is absolutely gorgeous! Alina is the Queen of ice skating! Her performance was magical! Well deserved! With love after 4.5 years. Can't stop watching her amazing program! I'm proud of her.
После интервью пришла ещё раз поплакать от радости и посмотреть этот прокат ❤
"Ноябрь 2024год,а я смотрю Алину,шедевр .Обожаю Алину."
Here is a Russian figure skater who clearly deserves her gold medal.
"Alina is so pretty, she looks like she should be a ballerina in Swan Lake."
"Не перестаю восхищаться этой программой и Алиночкой , которая так блестяще  ее исполнила .  Самое незабываемое  , красивейшее , волшебное !  Браво Алиночка !  Наверное уже пересматриваю в 1000й раз . И не перестаю любоваться  .  И эти мурашки по коже , когда начинаются прыжки...."
"Исполнить бравуру, почти не сбиваясь и успевая за музыкой, ещё и в акценты попадать, это не нудли станцевать, дорогого стоит)"
This performance was so magical. She's so talented.
"She's 15, but it looks like she's been practicing for 20 years."
Шедеврально! Браво👏👏👏 Мастерство Алины в сочетании с музыкой Минкуса - это верх совершенства👌 Пересматриваю и получаю столько положительных эмоций😊 Спасибо Алине за такую сказку!
This skater gives such an artistic feel in her dance move. It's like watching music come to life in just her dancing. It's not just the stunts but the way her body just moves  with the music it's just magical.
"Now, that was art on ice! A well deserved Gold medal for Alina. Congratulations, Russian princess."
"She definitely deserved her gold medal, if you’ve watched her documentary, it’s just painful to see what she’s been through with her broken leg, bruises, and just her trainers difficult strategy to success (especially with her coaches always being negative and being so harsh on her), she had to relearn how to both walk and skate because of an injury, and she has been felt as if she was never standing out to fulfillment every time she did something. I really wish the best for her."
The moment where she added that loop back and the landing coincided perfectly with the beat of the music! Give me chills.
"Я болела за Медведеву. Расстроилась до слез,  когда она проиграла. Сегодня, через четыре года пересмотрела выступление Алины и поняла, что победу она заслужила в честном бою. Выступление супер. Программа, музыка, костюм, все сложилось.  Можно и нужно пересматривать и наслаждаться!!!"
she looked so confident and positive the whole time and smiling lol love her spirit
"Ах, Алиночка, уже сколько́ лет прошло с той  Олимпиады, а я все смотрю и не налюбуюсь. Какое же великолепное, зажигательное выступление нашей золотой девочки. Это настоящий шедевр!!!!"
"the queen alina's flow, transitions, and skating skills were incomparable. the jump looked floating across the ice. the spin was fantastic in terms of transitions, and speed. incomparable indeed"
"во все дни, на протяжении всех этих 5 лет я с обожанием смотрю ее прокаты - это супер, и рядом до сих пор никто не стоит"
"Самая лучшая , до сих пор смотрю ее прокаты , хоть прошла другая олимпиада никто не впечатлил. Программы Алины это шедевр!!!!"
"This was probably my favorite performance of her’s because everything was perfect: her jumps, her spins, her footwork, the coordination with the music. Like I would never forget how well she executed everything."
Лутц-рит. у Алины лучший на все времена. Буквально в одно касание без паузы. У других с секундной паузой. Как у неё это получается?. Невероятно.
"Сегодня уже идут ОИ в Пекине 2022 г, а я посмотрела выступление
Алины на той олимпиаде, где она завоевала золото!
Поистине золотой Триумф
Алины, равных не было близко!!!"
the mini tutu for her programs was absolutely darling. it’s so cohesive with the classical ballet music she’s using and makes her stand out so much !!
"2 years ago and seems like yesterday! Young 15-years old girl won despite this atmosphere of hatred towards Russia and Russian athletes with one of the most iconic performances ever! Listen how the crowd makes noise when she was able to deliver this 3Lz-3Lo! Gorgeous, astonishing, breathtaking!"
"Браво , Алина! Как же грациозно. Ярко, красиво. Одиночницы России - высший пилотаж."
"One year ago today, this darling did THAT and took home Olympic gold! Congrats Alina you have my heart 💗🥰"
Yessss this video doesn't have commentary in it. Can peacefully watch and listen to the wonderful music!
"ОИ- 22 заканчиваются,а я продолжаю ностальгировать по олимпийским программам Алины Загитовой💫✌Спасибо за такие яркие эмоции! Алина Загитова  Олимпийская Чемпионка 2018!🥇❤❤❤"
No one can beat her Performance. She's the Best Russian single Female Skater until now. No Drama just clean Program.
"уже сколько лет прошло, а до сих пор при этом прекрасном прицепленном риттбергере мурашки. Браво, королева!!!!!"
"Olympic 🥇
Russia 🥇
Europe 🥇
And now World 🥇 
At age of 16! She is living legend! God bless her🙏"
Alina's skating and outfits are so beautiful just like her she deserved to win these gold metals❤️She looked  beautiful in the red ballerina and black swan🖤
"Every single movement catches a sound, just brilliant"
"Это действительно балет на льду, сейчас 2022 , снова олимпиада, девочки прелесть, но когда я смотрю на Алину я улыбаюсь , это не объяснить, переполняют эмоции. Неподражаема...."
Ну вот и прошла Олимпиада 2022. И мы вновь и вновь смотрим кого? Конечно же нашу Алиночку.  Она лучшая.
I love the ballet elements of this routine. She’s a wonderful athlete and very artistic. Glad to learn from the comments that she got the gold!!
"Она магнит ❤️
Сегодня уже 10й день. Просто не могу глаза оторвать ❤️
Алиночка эталона красоты! Лучший из лучших она ! Великолепная фигуристка !❤️❤️❤️"
"Прекрасная Алина!
Фанаты фигурного катания со всего мира смотрят этот прокат и через 1,5 года после олимпиады! Уверена что будут смотреть и через 10 лет и позднее!
России невероятно повезло что у нас такая красивая, сильная и великолепная олимпийская чемпионка!
Алина, большое тебе СПАСИБО за эту победу!"
"Всегда мороз по коже от гордости за неё, за Россию. Вот так борются за олимпийское золото и побеждают!"
Кто после интервью со Стрелец пришел  посмотреть этот шедевр?
"Пересмотрев все программы Олимпийских Чемпионок начиная с первой Олимпиады Ирины Слуцкой   пришла к выводу что выступления Загитовой самые чистые,   даже победы Ханю были не безошибочны. Из Федерации мало кто верил в победу Алины, ведь маленькая Юля не справилась в личке, и Алина могла перегореть. Поэтому больше доверяли и ставили на Женю. Ей и в КП простили серьёзные ошибки поставив мировой рекорд. Но Российские коментаторы не сказали людям про  ошибки Жени в эфире, и уже не скажут, к сожалению. А ведь самая серьёзная ошибка была заметна в каскаде. На втором прыжке на тулупе был короткий выезд, за что Загитовой минусовали два балла как за падение, а Жене эти самые два балла прибавили."
"Олимпийская программа Красной  балерины! Невероятные эмоции!
Победа!!!!!!!!"
"I feel she is a strong woman. She is focused, determined, resilient and ambitious. Beauty from the inner side shows up in her performance. Best wishes to her career and future. Carry on."
"I know this is so late, but I’m just gonna say that Zagitova’s backloading isn’t just for the score bonus.  If you search up Don Quixote gran pas de deux and find the ballet that inspired her program, you’ll see that all the huge jumps are all at the very end when the music reaches it’s climax.  Alina never lost any artistry backloading either—she stuck true to the intended pacing of her program and its original ballet version, and she’s also performing a ballet on ice, so she has to limit her facial expressions and rely soley on her technique.  Zhenya’s over exaggerated gaping wouldn’t have worked for Alina’s program, and it shows in Alina’s scores that the judges know that too.  Beautiful skate that truly reflects the grace and artistry of its original ballet."
"Alina deserves GOLD. She is incredibly athletic and such a fun, dynamic skater to watch. Incredible!"
"Спасибо девочка за твоё волшебное выступление на льду. Прошёл год, а люди каждый день пересматривают этот  ледовый шедевр"
"Зашла после Пекина сегодня. Смотрю и понимаю что этот номер  всеравно самый лучший. А обстановка самая счастливая...никаких масок и море мягких игрушек. Алинке повезло, красотка!"
"I actually kind of like the way she backloads her programs (esp. Black Swan). Her jumps were placed on the music to give a very climactic feeling. And also, her natural grace makes the first half enjoyable even without the jumps. Before I knew it, it's already the second half!"
"Уже 2023 год, я всё пересматриваю этот легендарный прокат. Знаю каждое движение наизусть, но Алинки никогда не бывает много. Великая Катальщица. Великий творец на льду!!!!! Наша Красная Балерина из Шкатулки 😘😘😘😘😘😘😘😘😘😘😘"
"Если у меня нет настроения я смотрю на это победное катание!Этим прокатом она внесла свое имя в историю ФК, из-за ее проката ФК пришлось внести новые правила. Потрясающая, сильная,а какой боевой характер! Теперь Она  Красная балерина на века!"
"одно из лучших выступлений в фигурном катании, до сих пор не надоедает пересматривать, это была поистине Загитова на вершине своей формы"
"Спасибо Людмиле  Борисовне Шалашовой,это мама Д.Глейхенгауза и  участник тренерского штаба Этери Тутберидзе,в прошлом балерина Большого театра,благодаря ей у девочек такие живые балетные руки.А этот шедевр в Алинином исполнении-просто гимн распускающейся женственности,перед ним невозможно устоять.Браво ,Людмила Борисовна!"
"Алина, как бы ни принижали и не пытались тебя унизить наши комментаторы, а люблю твои программы и смотрю только тебя. И буду всегда смотреть. Сколько прошло чемпионок  и Щербакова и Трусова и Валиева и ранее Медведева, ни когда они не притягивали своим катанием. А твоё пересматриваю постоянно и буду смотреть всегда. Это программа ШЕДЕВР. Не слушай никого. Это только твоя победа, как не старались её у тебя отобрать и тебя унизить всей страной.
 Всю твою карьеру тебя принижали, чтобы ты не выигрывали всё это  старались не замечать и унизить тебя.  Хвалили тренера, хореографа и только их. Как будто, ты маленькая девочка не делала ничего ради своей победы.  Ни разу никто  не хвалил тебя. Так вот а я сказу ТЫ МОЛОДЕЦ, АЛИНА, ТОЛЬКО ТЫ.Ты самая лучшая. Ты великая. Люблю тебя 😘"
"What a tremendous skater!!! Such power!!! Such strength and presence of mind, wow!!! WOW!!! So happy that she won Worlds this year!!

Thank you Alina Zagitova, for your passionate skating! Everyone knows how much hard work you put into your work. You deserve the world!!"
"I cried when she won the first place, I was never into ice skating but this made me love it."
Да от Загитовой глаз не отвести.Бриллиант.
"Alina the best! So elegant, beautiful, inspiring!!! Absolute champion!Watching this her program again and again!!!Bravo!!! She is a legend !!!❤️"
"Как воскликнула Олимпийская чемпионка  -- Tara Lipinski  -- комментатор из  USA : ""Вот - Олимпийский прокат"" !! 
Шедевральное исполнение !!! ....   БРАВО,  Алина !!!"
Пересматриваю в 1000 раз и понимаю какой Алина с тренерами подарила нам ШЕДЕВР!!!!
"Воспитанная, скромная,  целеустремленная, красивая во всех отношениях, милая, обворожительная, чертовски приятная и притягательная!!! Алиночка, Вы - гордость России! Так держать !!! Вас любят миллионы !!!"
one of my favorite programs of all time. she really deserved the gold
"Excellent. Highly difficult jumps, transitions, steps, spins, beautiful artistry and movement, great flexibility and turnout. And she's so mature and poised for her age as well. Skated so well, and only a mild fist pump at the end :)"
"Воздушная, грациозная, жизнерадостная, дарящая счастье! 
С совершеннолетием, Алиночка!!! Пусть много радости будет на твоём пути!"
"Чем дальше уходит то время, тем великолепнее кажется Алина в свои 15 лет! Не выступление - сказка! Триумф здоровья, силы, владения коньком! И... красота - невероятная, безоговорочная красота Алины!  Счастья тебе, девочка золотая!"
"Своим честным трудом заслужила эту медаль, даже все зрители полюбили скромную , нежную девушку. Молодец Алина. Оставайся такой же доброй. Пусть всегда тебе сопутствует успех! Здоровья ТЕБЕ. А родителям плюс и уважение, воспитали такую девушку...."
"Год прошел, до сих пор смотрю и плачу от переизбытка эмоций. Шедевральный прокат. 
С годовщиной Алину и всех болельщиков! 😍🎉🎖️"
"Алина, поздравляю с юбилеем победы на играх. Ровно 5 лет назад ты стала достойной самой заслуженной Олимпийской чемпионкой, а на следующий сезон ты стала Чемпионкой Мира!!!! Единственная, кто собрал все медали мира. Ура!!!! Легенда спорта! 🥰
23.02.23 год"
"Как пуля пролетела надо льдом! На бешеной скорости, не успеваешь глазами отследить то, что она вытворяет на льду! Умница золотая!"
До сих пор впечатляет выступление Алины!
"Такое чувство, что Олимпиада проходит в России, весь стадион скандирует: ""МОЛОДЕЦ!!!"" Гордость России- прекрасная АЛИНА ЗАГИТОВА, уникальное явление и самая яркая звезда мирового фигурного катания, зажигающая сердца людей своим чудесным искусством исполнения редчайших шедевров!!! Алина восхищает одухотворённой красотой, обаянием и шармом! Её благолепие— это своего рода сияние, которое вибрирует на особой частоте, а на льду ЕЁ изящная, грациозная, волшебная магия, королевское величие чаруют и околдовывают!!! Она- истинный творец сказочных, ледовых симфоний: вместе с нею проживаешь жизнь каждого её персонажа!!! От её великолепных творений получаешь огромное эстетическое удовольствие!!!"
"Уже конец 2019 года я до сих пор пересматриваю эту программу, до дрожи, и буду всегда пересматривать для души, а также все другие программы в исполнении этой прекрасной великолепной спортсменки Алины Загитовой моей любимой спортсменки"
"...Скучный день,серый лёд...Девочка в красном,звучал ДонКихот...Лёд заискрился,сменилась картина...Там...волшебство на года  творила Алина...))) Самый яркий день в истории жфк..."
Tomorrow is the queen's birthday. Happy birthday to Alina. Greatest of all time ❤️
"And now she is a worlds champion, congrats my baby👏👏💕💕"
she DESERVED the *Gold*  anyone that says someone else deserved the gold is probably blind
"Алинчик, сегодня ровно три года как ты победила на ОИ в Корее! Твои выступления не забываемы! С победой, красотка, и счастья тебе! ♥️♥️♥️"
"Программы Алины хочется пересматривать, они запоминаются, потому что в них  соединилось все, и музыка, и костюмы, и хореография, и самое  главное исполнение."
"Это немыслимо. Это просто немыслимо. Как чисто катается, ни один раз не упала. Все шикарно, даже на слезы прорывает. Вот до чего доводит труд и целеустремленность. Я бы так в свои 17 лет не смогла бы... Так уверенно, так изящно, умница!"
"I’ve recently started seeing a lot of ice skating both male, female and duos but when she skated this, all the others seemed so mediocre and honestly her performance was so refreshing to watch with a very ballerina touch it. Beautiful performance, very captivating"
"- ну для первой олимпиады не плохо! 
 Да это самое ШИКАРНОЕ выступление на олимпиаде , которое только было!!!
Браво! Молодец, столько эмоций от выступления, почти год прошёл, а смотреть так и хочется !)"
"These Russian skaters are incredible, brilliant, I cant help but tear up sometimes watching them ,they're the best ,and this girl Alina deserves her gold medal 100%"
"Постановка ,просто шедевр!!Настоящий балет на льду,и ,Алина справилась блестяще!Браво!!!!"
"Сегодня 22.03.19. Алина самая счастливая девочка на планете,она стала Чемпиокой Мира 2019,и теперь является фигуристкой,завоевавшей все высшие титулы"
Her FS is so amazing. Who is still watching this at 2019?
"I think this is the best figure skating performance ever, so beautifully choreographed and by the end jump at the jump after jump (not in the biz so don’t know what the terms are). So fun to watch, I wish there were more like this!"
"Публика ликовала ,была настоящая Олимпийская атмосфера.Когда я смотрела , мурашки по всему телу ,очень было трепетное ,восхитительное состояние.,а так же другие номера Алины вызывают такое  же ощущение,больше не испытывала такой эйфории"
"я  Сотникову ни разу не пересматривала, ни разу! А этот прокат Алины ну такой Олимпийский, такой триумфный, победный♥"
"Привет из Казахстана. Я твоя фанатка Алиночка! Мой пятилетний сын когда слышит эту музыку бежит сказать что танцует ""КРАСОТА""! Пусть Всевышний Аллах дарует тебе много побед!"
"I came back everyday because this is masterpiece ❤️
Queen Alina is rare talent"
"A well-deserved win. Zagitova is helping take ladies figure skating to an entirely new level. I suggest giving the documentary ""of ice and fame"" a watch. Much respect to everyone in this sport"
"Пересмотрела в 2022!!! И не смотря на более прогрессивное катание фигуристок в наши дни скажем так - катание Алины по-прежнему выглядит чемпионским, таковым является, наслаждает своей красотой, харизмой, энергией, Великолепием! Спасибо Алиночка, Этери Георгиевна, Даниил Маркович, Сергей Дудаков и родителям Алины за эти творения и победы и гордость💗🙏"
"Февраль 2023 и я снова пересматриваю этот прокат. 💪💃это праздник эмоций. Тонизирующий эффект от просмотра, как перезарядка."
"Красотуля ты моя, регулярно пересматриваю, любуюсь твоим катанием, самое лучшее короткая и произвольная программа в одиночном женском катании в истории фигурного катания, все сложилось техника, хореография и музыка"
"Чемпионка моего сердца. Спортсменка, которая возродила мою любовь к фигурному катанию. Посмотрела уже раз 100 и ещё столько же пересмотрю. Алине удачи и здоровья! Радуй нас ещё не один олимпийский цикл❤️"
"Олимпиада 2022 Прошла , а я все ещё здесь , пересматриваю эту великолепную программу олимпийской чемпионки - Алины Загитовой , хоть и без четверных , но программа такая завораживающая , не могу глаз оторвать . ❤️🥺🥇"
"Первое золото для России в той олимпиаде  добыла маленькая , героическая девочка Алина!!!"
"красавица, умница, Чемпионка!!! привет из января 2024! до сих пор ее и Анины прокаты пересматриваю))"
"Я не видела более яркой программы в фигурном катании. С нее я полюбила все, что с ним связано. Обожаааюю! Этот шедевр я смотрела уже раз 1000, а посмотрю, наверное, ещё 100500 раз. Не оторвать глаз. Каждая секунда видео - шедевр. Голос, который объявляет Алину; музыка на повторах, ну и конечно же само выступление. Это божественно настолько, что невозможно спокойно дышать!"
"Смотрю,насмотреться не могу.Какая энергетика,завораживает.Всегда любила ФК,но танцы и парников.Из за Алиночки стала смотреть женщин,т.е.девочек.Но Наша АЛИНА особенная,она ЯВЛЕНИЕ,не скоро ещё появится подобное.Желаю ей счастья в дальнейшей жизни.Так держать дорогая."
We were all rooting for Zhenya but for God's sake it would had been been so unfair for Alina not to have won the gold medal. Simply brilliant
"Люблю Алину, все при ней и красивое лицо, и красивая фигура, и Олимпийское золото. Приятно смотреть на такое катание!!! 😊😊😊"
"потрясающий номер, великолепная хореография, изысканное катание... Алина - гениальная фигуристка..."
"Алиночка - чудо! Прошел год после Олимпиады, но эмоции столь же ярки !!!"
"Никому и никогда не удастся сделать то, что смогла Алина! Она влюбила в себя весь мир! Камилла супер, но Алина - бомба! (слова Тарасовой)"
She is the most loved figure skater. Her fanbase are the biggest in the world
"Сто пятый раз пересматриваю это выступлением каждый раз Восхищение, Красотой, Грацией, Изяществом, Легкостью выступлением АЛИНЫ!!"
"Потрясающая программа! Шикарное исполнение! Заслуженная победа! Алиночка, ты королева фигурного катания! Прошло уже 1.5 года, пересматриваю с большим удовольствием! Браво! На данный момент Алина Абсолютная чемпионка! Удачи девочка!"
"Красная ""машина""! Выступления Алины всегда хочется пересматривать, в ней чувствуется харизма, внутренний стержень, потрясающая выносливость!!!"
"Браво,Алина! Лучшая навсегда! Олимпийская чемпионка!"
"Можно было поставить тысячу лайков - поставила бы! Все здесь доведено до совершенства - и музыка, и постановка, и исполнение! Чемпионка по праву!"
"Вот уже и новая Олимпиада началась, новые герои и триумфаторы, а это выступление не отпускает. Так радостно смотреть на Алину и её победоносный прокат."
Пересматриваю в сотый раз!!! Мне нравится - что Этери и Даниил в тихом ступоре! Они и сами не ожидали! А Алиночка такая Чудесная! !!!!  Чемпионка Мира и наших сердец!!!
every now and then i come back to this program just to feel something
Я же не один  постоянно захожу сюда пересматривать эту великолепную программу по несколько раз за день?)
"Великолепная Алина! Это была не просто победа, это был настоящий Триумф! Восхищаюсь и горжусь!"
"Извини Женя, но тут чистейшая победа Алины. Скорость и сложность завораживают. (Впервые посмотрела этот прокат май 2022)."
"Всю жизнь смотрю фигурное катание. Сама была профессиональной спортсменкой. Но, это выступление  шикарное. Уже, наверное. 150 раз просмотрела. Это была шикарно. Я горжусь😂😊"
"Блестяще! Неземная красавица, талантище. Сильнейшая!! Каждый раз слезы наворачиваются, пересматривая ее прокаты 🥺 милое дитя. Гордость"
Декабрь 2019. Кто еще? Я все время возвращаюсь и пересматриваю этот прокат. Она такая смелая и свободная. Произведение искусства на века.
"Когда душа просит праздника, смотрю выступления Алины. Это настоящий балет на льду. Такое ощущение, что  прыжки тут совсем не обязательны, что и без них глаз не оторвать от прекрасной балерины. Никакие 5, 6, 10 четверных не доставят такого удовольствия."
"Such beauty, elegance , harmony, grace, best of best"
"Also, she is the champion of the world now, that's her message to those who ever doubted about this wonderful girl."
